user_id,event_date,event_type
1572,2024-01-13 00:00:00,session_start
1572,2024-01-14 00:00:00,session_start
1572,2024-01-15 00:00:00,session_start
1572,2024-01-16 00:00:00,session_start
1572,2024-01-17 00:00:00,session_start
1573,2024-01-22 00:00:00,session_start
1573,2024-01-23 00:00:00,session_start
1573,2024-01-24 00:00:00,session_start
1573,2024-01-25 00:00:00,session_start
1573,2024-01-26 00:00:00,session_start
1574,2024-01-26 00:00:00,session_start
1574,2024-01-27 00:00:00,session_start
1574,2024-01-28 00:00:00,session_start
1575,2024-01-28 00:00:00,session_start
1575,2024-01-29 00:00:00,session_start
1575,2024-01-30 00:00:00,session_start
1575,2024-01-31 00:00:00,session_start
1575,2024-02-01 00:00:00,session_start
1575,2024-02-02 00:00:00,session_start
1575,2024-02-03 00:00:00,session_start
1575,2024-02-04 00:00:00,session_start
1575,2024-02-05 00:00:00,session_start
1575,2024-02-06 00:00:00,session_start
1575,2024-02-07 00:00:00,session_start
1575,2024-02-08 00:00:00,session_start
1575,2024-02-09 00:00:00,session_start
1576,2024-01-18 00:00:00,session_start
1577,2024-01-21 00:00:00,session_start
1577,2024-01-22 00:00:00,session_start
1578,2024-01-17 00:00:00,session_start
1579,2024-01-07 00:00:00,session_start
1579,2024-01-08 00:00:00,session_start
1579,2024-01-09 00:00:00,session_start
1579,2024-01-10 00:00:00,session_start
1579,2024-01-11 00:00:00,session_start
1579,2024-01-12 00:00:00,session_start
1579,2024-01-13 00:00:00,session_start
1579,2024-01-14 00:00:00,session_start
1580,2024-01-17 00:00:00,session_start
1580,2024-01-18 00:00:00,session_start
1580,2024-01-19 00:00:00,session_start
1580,2024-01-20 00:00:00,session_start
1580,2024-01-21 00:00:00,session_start
1580,2024-01-22 00:00:00,session_start
1580,2024-01-23 00:00:00,session_start
1581,2024-01-20 00:00:00,session_start
1581,2024-01-21 00:00:00,session_start
1581,2024-01-22 00:00:00,session_start
1582,2024-01-09 00:00:00,session_start
1582,2024-01-10 00:00:00,session_start
1582,2024-01-11 00:00:00,session_start
1582,2024-01-12 00:00:00,session_start
1582,2024-01-13 00:00:00,session_start
1582,2024-01-14 00:00:00,session_start
1583,2024-01-17 00:00:00,session_start
1583,2024-01-18 00:00:00,session_start
1583,2024-01-19 00:00:00,session_start
1584,2024-01-20 00:00:00,session_start
1584,2024-01-21 00:00:00,session_start
1584,2024-01-22 00:00:00,session_start
1584,2024-01-23 00:00:00,session_start
1584,2024-01-24 00:00:00,session_start
1584,2024-01-25 00:00:00,session_start
1584,2024-01-26 00:00:00,session_start
1584,2024-01-27 00:00:00,session_start
1585,2024-01-22 00:00:00,session_start
1585,2024-01-23 00:00:00,session_start
1585,2024-01-24 00:00:00,session_start
1585,2024-01-25 00:00:00,session_start
1586,2024-01-22 00:00:00,session_start
1586,2024-01-23 00:00:00,session_start
1586,2024-01-24 00:00:00,session_start
1587,2024-01-28 00:00:00,session_start
1587,2024-01-29 00:00:00,session_start
1587,2024-01-30 00:00:00,session_start
1587,2024-01-31 00:00:00,session_start
1587,2024-02-01 00:00:00,session_start
1587,2024-02-02 00:00:00,session_start
1587,2024-02-03 00:00:00,session_start
1587,2024-02-04 00:00:00,session_start
1587,2024-02-05 00:00:00,session_start
1587,2024-02-06 00:00:00,session_start
1587,2024-02-07 00:00:00,session_start
1587,2024-02-08 00:00:00,session_start
1587,2024-02-09 00:00:00,session_start
1587,2024-02-10 00:00:00,session_start
1588,2024-01-29 00:00:00,session_start
1588,2024-01-30 00:00:00,session_start
1589,2024-01-08 00:00:00,session_start
1590,2024-01-17 00:00:00,session_start
1590,2024-01-18 00:00:00,session_start
1590,2024-01-19 00:00:00,session_start
1590,2024-01-20 00:00:00,session_start
1590,2024-01-21 00:00:00,session_start
1591,2024-01-07 00:00:00,session_start
1591,2024-01-08 00:00:00,session_start
1591,2024-01-09 00:00:00,session_start
1591,2024-01-10 00:00:00,session_start
1591,2024-01-11 00:00:00,session_start
1591,2024-01-12 00:00:00,session_start
1591,2024-01-13 00:00:00,session_start
1591,2024-01-14 00:00:00,session_start
1591,2024-01-15 00:00:00,session_start
1591,2024-01-16 00:00:00,session_start
1591,2024-01-17 00:00:00,session_start
1591,2024-01-18 00:00:00,session_start
1591,2024-01-19 00:00:00,session_start
1591,2024-01-20 00:00:00,session_start
1591,2024-01-21 00:00:00,session_start
1591,2024-01-22 00:00:00,session_start
1591,2024-01-23 00:00:00,session_start
1591,2024-01-24 00:00:00,session_start
1592,2024-01-01 00:00:00,session_start
1592,2024-01-02 00:00:00,session_start
1592,2024-01-03 00:00:00,session_start
1593,2024-01-13 00:00:00,session_start
1594,2024-01-30 00:00:00,session_start
1594,2024-01-31 00:00:00,session_start
1594,2024-02-01 00:00:00,session_start
1595,2024-01-23 00:00:00,session_start
1595,2024-01-24 00:00:00,session_start
1595,2024-01-25 00:00:00,session_start
1595,2024-01-26 00:00:00,session_start
1596,2024-01-19 00:00:00,session_start
1597,2024-01-27 00:00:00,session_start
1597,2024-01-28 00:00:00,session_start
1597,2024-01-29 00:00:00,session_start
1597,2024-01-30 00:00:00,session_start
1597,2024-01-31 00:00:00,session_start
1597,2024-02-01 00:00:00,session_start
1598,2024-01-24 00:00:00,session_start
1598,2024-01-25 00:00:00,session_start
1598,2024-01-26 00:00:00,session_start
1598,2024-01-27 00:00:00,session_start
1598,2024-01-28 00:00:00,session_start
1598,2024-01-29 00:00:00,session_start
1598,2024-01-30 00:00:00,session_start
1598,2024-01-31 00:00:00,session_start
1598,2024-02-01 00:00:00,session_start
1598,2024-02-02 00:00:00,session_start
1598,2024-02-03 00:00:00,session_start
1598,2024-02-04 00:00:00,session_start
1598,2024-02-05 00:00:00,session_start
1598,2024-02-06 00:00:00,session_start
1598,2024-02-07 00:00:00,session_start
1598,2024-02-08 00:00:00,session_start
1598,2024-02-09 00:00:00,session_start
1598,2024-02-10 00:00:00,session_start
1598,2024-02-11 00:00:00,session_start
1598,2024-02-12 00:00:00,session_start
1598,2024-02-13 00:00:00,session_start
1598,2024-02-14 00:00:00,session_start
1598,2024-02-15 00:00:00,session_start
1598,2024-02-16 00:00:00,session_start
1598,2024-02-17 00:00:00,session_start
1598,2024-02-18 00:00:00,session_start
1598,2024-02-19 00:00:00,session_start
1598,2024-02-20 00:00:00,session_start
1598,2024-02-21 00:00:00,session_start
1598,2024-02-22 00:00:00,session_start
1598,2024-02-23 00:00:00,session_start
1599,2024-01-19 00:00:00,session_start
1599,2024-01-20 00:00:00,session_start
1599,2024-01-21 00:00:00,session_start
1599,2024-01-22 00:00:00,session_start
1600,2024-01-30 00:00:00,session_start
1600,2024-01-31 00:00:00,session_start
1600,2024-02-01 00:00:00,session_start
1601,2024-01-30 00:00:00,session_start
1601,2024-01-31 00:00:00,session_start
1601,2024-02-01 00:00:00,session_start
1602,2024-01-29 00:00:00,session_start
1603,2024-01-17 00:00:00,session_start
1603,2024-01-18 00:00:00,session_start
1603,2024-01-19 00:00:00,session_start
1603,2024-01-20 00:00:00,session_start
1603,2024-01-21 00:00:00,session_start
1603,2024-01-22 00:00:00,session_start
1603,2024-01-23 00:00:00,session_start
1603,2024-01-24 00:00:00,session_start
1603,2024-01-25 00:00:00,session_start
1603,2024-01-26 00:00:00,session_start
1603,2024-01-27 00:00:00,session_start
1604,2024-01-13 00:00:00,session_start
1604,2024-01-14 00:00:00,session_start
1604,2024-01-15 00:00:00,session_start
1605,2024-01-29 00:00:00,session_start
1605,2024-01-30 00:00:00,session_start
1605,2024-01-31 00:00:00,session_start
1606,2024-01-30 00:00:00,session_start
1606,2024-01-31 00:00:00,session_start
1606,2024-02-01 00:00:00,session_start
1606,2024-02-02 00:00:00,session_start
1606,2024-02-03 00:00:00,session_start
1606,2024-02-04 00:00:00,session_start
1607,2024-01-16 00:00:00,session_start
1607,2024-01-17 00:00:00,session_start
1607,2024-01-18 00:00:00,session_start
1608,2024-01-08 00:00:00,session_start
1608,2024-01-09 00:00:00,session_start
1608,2024-01-10 00:00:00,session_start
1608,2024-01-11 00:00:00,session_start
1608,2024-01-12 00:00:00,session_start
1608,2024-01-13 00:00:00,session_start
1609,2024-01-19 00:00:00,session_start
1610,2024-01-18 00:00:00,session_start
1610,2024-01-19 00:00:00,session_start
1610,2024-01-20 00:00:00,session_start
1610,2024-01-21 00:00:00,session_start
1610,2024-01-22 00:00:00,session_start
1610,2024-01-23 00:00:00,session_start
1610,2024-01-24 00:00:00,session_start
1610,2024-01-25 00:00:00,session_start
1610,2024-01-26 00:00:00,session_start
1611,2024-01-01 00:00:00,session_start
1611,2024-01-02 00:00:00,session_start
1611,2024-01-03 00:00:00,session_start
1611,2024-01-04 00:00:00,session_start
1611,2024-01-05 00:00:00,session_start
1611,2024-01-06 00:00:00,session_start
1611,2024-01-07 00:00:00,session_start
1611,2024-01-08 00:00:00,session_start
1611,2024-01-09 00:00:00,session_start
1611,2024-01-10 00:00:00,session_start
1611,2024-01-11 00:00:00,session_start
1611,2024-01-12 00:00:00,session_start
1611,2024-01-13 00:00:00,session_start
1611,2024-01-14 00:00:00,session_start
1611,2024-01-15 00:00:00,session_start
1612,2024-01-14 00:00:00,session_start
1612,2024-01-15 00:00:00,session_start
1612,2024-01-16 00:00:00,session_start
1612,2024-01-17 00:00:00,session_start
1612,2024-01-18 00:00:00,session_start
1612,2024-01-19 00:00:00,session_start
1613,2024-01-19 00:00:00,session_start
1613,2024-01-20 00:00:00,session_start
1613,2024-01-21 00:00:00,session_start
1613,2024-01-22 00:00:00,session_start
1613,2024-01-23 00:00:00,session_start
1613,2024-01-24 00:00:00,session_start
1613,2024-01-25 00:00:00,session_start
1613,2024-01-26 00:00:00,session_start
1613,2024-01-27 00:00:00,session_start
1613,2024-01-28 00:00:00,session_start
1613,2024-01-29 00:00:00,session_start
1613,2024-01-30 00:00:00,session_start
1613,2024-01-31 00:00:00,session_start
1613,2024-02-01 00:00:00,session_start
1613,2024-02-02 00:00:00,session_start
1613,2024-02-03 00:00:00,session_start
1614,2024-01-15 00:00:00,session_start
1615,2024-01-18 00:00:00,session_start
1615,2024-01-19 00:00:00,session_start
1615,2024-01-20 00:00:00,session_start
1615,2024-01-21 00:00:00,session_start
1616,2024-01-02 00:00:00,session_start
1616,2024-01-03 00:00:00,session_start
1616,2024-01-04 00:00:00,session_start
1616,2024-01-05 00:00:00,session_start
1616,2024-01-06 00:00:00,session_start
1617,2024-01-22 00:00:00,session_start
1617,2024-01-23 00:00:00,session_start
1617,2024-01-24 00:00:00,session_start
1617,2024-01-25 00:00:00,session_start
1617,2024-01-26 00:00:00,session_start
1618,2024-01-28 00:00:00,session_start
1618,2024-01-29 00:00:00,session_start
1618,2024-01-30 00:00:00,session_start
1619,2024-01-17 00:00:00,session_start
1619,2024-01-18 00:00:00,session_start
1619,2024-01-19 00:00:00,session_start
1620,2024-01-18 00:00:00,session_start
1621,2024-01-30 00:00:00,session_start
1621,2024-01-31 00:00:00,session_start
1621,2024-02-01 00:00:00,session_start
1622,2024-01-06 00:00:00,session_start
1623,2024-01-19 00:00:00,session_start
1623,2024-01-20 00:00:00,session_start
1623,2024-01-21 00:00:00,session_start
1623,2024-01-22 00:00:00,session_start
1623,2024-01-23 00:00:00,session_start
1623,2024-01-24 00:00:00,session_start
1623,2024-01-25 00:00:00,session_start
1624,2024-01-04 00:00:00,session_start
1624,2024-01-05 00:00:00,session_start
1625,2024-01-01 00:00:00,session_start
1626,2024-01-08 00:00:00,session_start
1626,2024-01-09 00:00:00,session_start
1626,2024-01-10 00:00:00,session_start
1626,2024-01-11 00:00:00,session_start
1626,2024-01-12 00:00:00,session_start
1627,2024-01-29 00:00:00,session_start
1627,2024-01-30 00:00:00,session_start
1627,2024-01-31 00:00:00,session_start
1627,2024-02-01 00:00:00,session_start
1627,2024-02-02 00:00:00,session_start
1628,2024-01-23 00:00:00,session_start
1628,2024-01-24 00:00:00,session_start
1628,2024-01-25 00:00:00,session_start
1628,2024-01-26 00:00:00,session_start
1628,2024-01-27 00:00:00,session_start
1628,2024-01-28 00:00:00,session_start
1628,2024-01-29 00:00:00,session_start
1628,2024-01-30 00:00:00,session_start
1628,2024-01-31 00:00:00,session_start
1628,2024-02-01 00:00:00,session_start
1628,2024-02-02 00:00:00,session_start
1629,2024-01-07 00:00:00,session_start
1629,2024-01-08 00:00:00,session_start
1629,2024-01-09 00:00:00,session_start
1629,2024-01-10 00:00:00,session_start
1629,2024-01-11 00:00:00,session_start
1630,2024-01-03 00:00:00,session_start
1630,2024-01-04 00:00:00,session_start
1630,2024-01-05 00:00:00,session_start
1631,2024-01-10 00:00:00,session_start
1631,2024-01-11 00:00:00,session_start
1631,2024-01-12 00:00:00,session_start
1631,2024-01-13 00:00:00,session_start
1631,2024-01-14 00:00:00,session_start
1631,2024-01-15 00:00:00,session_start
1631,2024-01-16 00:00:00,session_start
1631,2024-01-17 00:00:00,session_start
1631,2024-01-18 00:00:00,session_start
1632,2024-01-10 00:00:00,session_start
1632,2024-01-11 00:00:00,session_start
1632,2024-01-12 00:00:00,session_start
1632,2024-01-13 00:00:00,session_start
1633,2024-01-19 00:00:00,session_start
1634,2024-01-14 00:00:00,session_start
1634,2024-01-15 00:00:00,session_start
1634,2024-01-16 00:00:00,session_start
1634,2024-01-17 00:00:00,session_start
1634,2024-01-18 00:00:00,session_start
1635,2024-01-02 00:00:00,session_start
1635,2024-01-03 00:00:00,session_start
1635,2024-01-04 00:00:00,session_start
1635,2024-01-05 00:00:00,session_start
1635,2024-01-06 00:00:00,session_start
1635,2024-01-07 00:00:00,session_start
1635,2024-01-08 00:00:00,session_start
1635,2024-01-09 00:00:00,session_start
1635,2024-01-10 00:00:00,session_start
1635,2024-01-11 00:00:00,session_start
1635,2024-01-12 00:00:00,session_start
1635,2024-01-13 00:00:00,session_start
1635,2024-01-14 00:00:00,session_start
1636,2024-01-28 00:00:00,session_start
1636,2024-01-29 00:00:00,session_start
1636,2024-01-30 00:00:00,session_start
1637,2024-01-01 00:00:00,session_start
1637,2024-01-02 00:00:00,session_start
1638,2024-01-23 00:00:00,session_start
1639,2024-01-23 00:00:00,session_start
1640,2024-01-28 00:00:00,session_start
1640,2024-01-29 00:00:00,session_start
1640,2024-01-30 00:00:00,session_start
1641,2024-01-18 00:00:00,session_start
1641,2024-01-19 00:00:00,session_start
1641,2024-01-20 00:00:00,session_start
1641,2024-01-21 00:00:00,session_start
1641,2024-01-22 00:00:00,session_start
1642,2024-01-07 00:00:00,session_start
1643,2024-01-29 00:00:00,session_start
1643,2024-01-30 00:00:00,session_start
1643,2024-01-31 00:00:00,session_start
1643,2024-02-01 00:00:00,session_start
1643,2024-02-02 00:00:00,session_start
1643,2024-02-03 00:00:00,session_start
1643,2024-02-04 00:00:00,session_start
1643,2024-02-05 00:00:00,session_start
1643,2024-02-06 00:00:00,session_start
1643,2024-02-07 00:00:00,session_start
1643,2024-02-08 00:00:00,session_start
1643,2024-02-09 00:00:00,session_start
1643,2024-02-10 00:00:00,session_start
1643,2024-02-11 00:00:00,session_start
1643,2024-02-12 00:00:00,session_start
1644,2024-01-08 00:00:00,session_start
1644,2024-01-09 00:00:00,session_start
1644,2024-01-10 00:00:00,session_start
1644,2024-01-11 00:00:00,session_start
1644,2024-01-12 00:00:00,session_start
1644,2024-01-13 00:00:00,session_start
1644,2024-01-14 00:00:00,session_start
1644,2024-01-15 00:00:00,session_start
1645,2024-01-01 00:00:00,session_start
1645,2024-01-02 00:00:00,session_start
1645,2024-01-03 00:00:00,session_start
1645,2024-01-04 00:00:00,session_start
1645,2024-01-05 00:00:00,session_start
1646,2024-01-25 00:00:00,session_start
1646,2024-01-26 00:00:00,session_start
1646,2024-01-27 00:00:00,session_start
1646,2024-01-28 00:00:00,session_start
1646,2024-01-29 00:00:00,session_start
1646,2024-01-30 00:00:00,session_start
1646,2024-01-31 00:00:00,session_start
1646,2024-02-01 00:00:00,session_start
1646,2024-02-02 00:00:00,session_start
1647,2024-01-23 00:00:00,session_start
1648,2024-01-03 00:00:00,session_start
1648,2024-01-04 00:00:00,session_start
1648,2024-01-05 00:00:00,session_start
1648,2024-01-06 00:00:00,session_start
1649,2024-01-24 00:00:00,session_start
1649,2024-01-25 00:00:00,session_start
1649,2024-01-26 00:00:00,session_start
1649,2024-01-27 00:00:00,session_start
1649,2024-01-28 00:00:00,session_start
1649,2024-01-29 00:00:00,session_start
1650,2024-01-23 00:00:00,session_start
1650,2024-01-24 00:00:00,session_start
1650,2024-01-25 00:00:00,session_start
1650,2024-01-26 00:00:00,session_start
1650,2024-01-27 00:00:00,session_start
1650,2024-01-28 00:00:00,session_start
1650,2024-01-29 00:00:00,session_start
1650,2024-01-30 00:00:00,session_start
1650,2024-01-31 00:00:00,session_start
1651,2024-01-27 00:00:00,session_start
1651,2024-01-28 00:00:00,session_start
1651,2024-01-29 00:00:00,session_start
1651,2024-01-30 00:00:00,session_start
1651,2024-01-31 00:00:00,session_start
1651,2024-02-01 00:00:00,session_start
1651,2024-02-02 00:00:00,session_start
1651,2024-02-03 00:00:00,session_start
1652,2024-01-29 00:00:00,session_start
1652,2024-01-30 00:00:00,session_start
1653,2024-01-08 00:00:00,session_start
1653,2024-01-09 00:00:00,session_start
1653,2024-01-10 00:00:00,session_start
1653,2024-01-11 00:00:00,session_start
1653,2024-01-12 00:00:00,session_start
1653,2024-01-13 00:00:00,session_start
1653,2024-01-14 00:00:00,session_start
1653,2024-01-15 00:00:00,session_start
1653,2024-01-16 00:00:00,session_start
1653,2024-01-17 00:00:00,session_start
1653,2024-01-18 00:00:00,session_start
1653,2024-01-19 00:00:00,session_start
1653,2024-01-20 00:00:00,session_start
1653,2024-01-21 00:00:00,session_start
1653,2024-01-22 00:00:00,session_start
1654,2024-01-22 00:00:00,session_start
1655,2024-01-25 00:00:00,session_start
1655,2024-01-26 00:00:00,session_start
1655,2024-01-27 00:00:00,session_start
1655,2024-01-28 00:00:00,session_start
1655,2024-01-29 00:00:00,session_start
1655,2024-01-30 00:00:00,session_start
1655,2024-01-31 00:00:00,session_start
1655,2024-02-01 00:00:00,session_start
1655,2024-02-02 00:00:00,session_start
1655,2024-02-03 00:00:00,session_start
1655,2024-02-04 00:00:00,session_start
1656,2024-01-15 00:00:00,session_start
1656,2024-01-16 00:00:00,session_start
1656,2024-01-17 00:00:00,session_start
1656,2024-01-18 00:00:00,session_start
1656,2024-01-19 00:00:00,session_start
1656,2024-01-20 00:00:00,session_start
1656,2024-01-21 00:00:00,session_start
1656,2024-01-22 00:00:00,session_start
1656,2024-01-23 00:00:00,session_start
1656,2024-01-24 00:00:00,session_start
1656,2024-01-25 00:00:00,session_start
1656,2024-01-26 00:00:00,session_start
1656,2024-01-27 00:00:00,session_start
1656,2024-01-28 00:00:00,session_start
1656,2024-01-29 00:00:00,session_start
1656,2024-01-30 00:00:00,session_start
1656,2024-01-31 00:00:00,session_start
1656,2024-02-01 00:00:00,session_start
1657,2024-01-05 00:00:00,session_start
1658,2024-01-03 00:00:00,session_start
1658,2024-01-04 00:00:00,session_start
1658,2024-01-05 00:00:00,session_start
1658,2024-01-06 00:00:00,session_start
1658,2024-01-07 00:00:00,session_start
1658,2024-01-08 00:00:00,session_start
1658,2024-01-09 00:00:00,session_start
1659,2024-01-19 00:00:00,session_start
1660,2024-01-01 00:00:00,session_start
1660,2024-01-02 00:00:00,session_start
1660,2024-01-03 00:00:00,session_start
1661,2024-01-28 00:00:00,session_start
1661,2024-01-29 00:00:00,session_start
1661,2024-01-30 00:00:00,session_start
1661,2024-01-31 00:00:00,session_start
1662,2024-01-15 00:00:00,session_start
1662,2024-01-16 00:00:00,session_start
1662,2024-01-17 00:00:00,session_start
1662,2024-01-18 00:00:00,session_start
1662,2024-01-19 00:00:00,session_start
1663,2024-01-08 00:00:00,session_start
1663,2024-01-09 00:00:00,session_start
1663,2024-01-10 00:00:00,session_start
1663,2024-01-11 00:00:00,session_start
1663,2024-01-12 00:00:00,session_start
1663,2024-01-13 00:00:00,session_start
1663,2024-01-14 00:00:00,session_start
1663,2024-01-15 00:00:00,session_start
1663,2024-01-16 00:00:00,session_start
1663,2024-01-17 00:00:00,session_start
1663,2024-01-18 00:00:00,session_start
1663,2024-01-19 00:00:00,session_start
1663,2024-01-20 00:00:00,session_start
1663,2024-01-21 00:00:00,session_start
1664,2024-01-02 00:00:00,session_start
1664,2024-01-03 00:00:00,session_start
1664,2024-01-04 00:00:00,session_start
1664,2024-01-05 00:00:00,session_start
1664,2024-01-06 00:00:00,session_start
1664,2024-01-07 00:00:00,session_start
1665,2024-01-03 00:00:00,session_start
1665,2024-01-04 00:00:00,session_start
1665,2024-01-05 00:00:00,session_start
1665,2024-01-06 00:00:00,session_start
1666,2024-01-24 00:00:00,session_start
1666,2024-01-25 00:00:00,session_start
1666,2024-01-26 00:00:00,session_start
1666,2024-01-27 00:00:00,session_start
1666,2024-01-28 00:00:00,session_start
1666,2024-01-29 00:00:00,session_start
1666,2024-01-30 00:00:00,session_start
1666,2024-01-31 00:00:00,session_start
1666,2024-02-01 00:00:00,session_start
1667,2024-01-14 00:00:00,session_start
1667,2024-01-15 00:00:00,session_start
1667,2024-01-16 00:00:00,session_start
1667,2024-01-17 00:00:00,session_start
1667,2024-01-18 00:00:00,session_start
1667,2024-01-19 00:00:00,session_start
1667,2024-01-20 00:00:00,session_start
1667,2024-01-21 00:00:00,session_start
1667,2024-01-22 00:00:00,session_start
1667,2024-01-23 00:00:00,session_start
1667,2024-01-24 00:00:00,session_start
1667,2024-01-25 00:00:00,session_start
1667,2024-01-26 00:00:00,session_start
1667,2024-01-27 00:00:00,session_start
1667,2024-01-28 00:00:00,session_start
1667,2024-01-29 00:00:00,session_start
1668,2024-01-24 00:00:00,session_start
1669,2024-01-14 00:00:00,session_start
1669,2024-01-15 00:00:00,session_start
1669,2024-01-16 00:00:00,session_start
1669,2024-01-17 00:00:00,session_start
1669,2024-01-18 00:00:00,session_start
1669,2024-01-19 00:00:00,session_start
1669,2024-01-20 00:00:00,session_start
1669,2024-01-21 00:00:00,session_start
1669,2024-01-22 00:00:00,session_start
1669,2024-01-23 00:00:00,session_start
1669,2024-01-24 00:00:00,session_start
1669,2024-01-25 00:00:00,session_start
1669,2024-01-26 00:00:00,session_start
1669,2024-01-27 00:00:00,session_start
1669,2024-01-28 00:00:00,session_start
1669,2024-01-29 00:00:00,session_start
1669,2024-01-30 00:00:00,session_start
1669,2024-01-31 00:00:00,session_start
1669,2024-02-01 00:00:00,session_start
1669,2024-02-02 00:00:00,session_start
1669,2024-02-03 00:00:00,session_start
1670,2024-01-11 00:00:00,session_start
1671,2024-01-16 00:00:00,session_start
1671,2024-01-17 00:00:00,session_start
1671,2024-01-18 00:00:00,session_start
1671,2024-01-19 00:00:00,session_start
1671,2024-01-20 00:00:00,session_start
1671,2024-01-21 00:00:00,session_start
1671,2024-01-22 00:00:00,session_start
1671,2024-01-23 00:00:00,session_start
1671,2024-01-24 00:00:00,session_start
1672,2024-01-04 00:00:00,session_start
1672,2024-01-05 00:00:00,session_start
1673,2024-01-20 00:00:00,session_start
1674,2024-01-05 00:00:00,session_start
1674,2024-01-06 00:00:00,session_start
1674,2024-01-07 00:00:00,session_start
1675,2024-01-22 00:00:00,session_start
1675,2024-01-23 00:00:00,session_start
1675,2024-01-24 00:00:00,session_start
1675,2024-01-25 00:00:00,session_start
1675,2024-01-26 00:00:00,session_start
1675,2024-01-27 00:00:00,session_start
1676,2024-01-21 00:00:00,session_start
1676,2024-01-22 00:00:00,session_start
1676,2024-01-23 00:00:00,session_start
1677,2024-01-14 00:00:00,session_start
1678,2024-01-23 00:00:00,session_start
1678,2024-01-24 00:00:00,session_start
1678,2024-01-25 00:00:00,session_start
1678,2024-01-26 00:00:00,session_start
1678,2024-01-27 00:00:00,session_start
1679,2024-01-16 00:00:00,session_start
1679,2024-01-17 00:00:00,session_start
1679,2024-01-18 00:00:00,session_start
1679,2024-01-19 00:00:00,session_start
1679,2024-01-20 00:00:00,session_start
1679,2024-01-21 00:00:00,session_start
1679,2024-01-22 00:00:00,session_start
1679,2024-01-23 00:00:00,session_start
1679,2024-01-24 00:00:00,session_start
1679,2024-01-25 00:00:00,session_start
1679,2024-01-26 00:00:00,session_start
1679,2024-01-27 00:00:00,session_start
1680,2024-01-18 00:00:00,session_start
1680,2024-01-19 00:00:00,session_start
1680,2024-01-20 00:00:00,session_start
1681,2024-01-07 00:00:00,session_start
1681,2024-01-08 00:00:00,session_start
1682,2024-01-10 00:00:00,session_start
1682,2024-01-11 00:00:00,session_start
1682,2024-01-12 00:00:00,session_start
1683,2024-01-07 00:00:00,session_start
1684,2024-01-01 00:00:00,session_start
1684,2024-01-02 00:00:00,session_start
1684,2024-01-03 00:00:00,session_start
1684,2024-01-04 00:00:00,session_start
1684,2024-01-05 00:00:00,session_start
1684,2024-01-06 00:00:00,session_start
1684,2024-01-07 00:00:00,session_start
1684,2024-01-08 00:00:00,session_start
1684,2024-01-09 00:00:00,session_start
1685,2024-01-23 00:00:00,session_start
1685,2024-01-24 00:00:00,session_start
1685,2024-01-25 00:00:00,session_start
1685,2024-01-26 00:00:00,session_start
1685,2024-01-27 00:00:00,session_start
1685,2024-01-28 00:00:00,session_start
1685,2024-01-29 00:00:00,session_start
1685,2024-01-30 00:00:00,session_start
1685,2024-01-31 00:00:00,session_start
1686,2024-01-21 00:00:00,session_start
1686,2024-01-22 00:00:00,session_start
1686,2024-01-23 00:00:00,session_start
1686,2024-01-24 00:00:00,session_start
1686,2024-01-25 00:00:00,session_start
1687,2024-01-19 00:00:00,session_start
1687,2024-01-20 00:00:00,session_start
1687,2024-01-21 00:00:00,session_start
1688,2024-01-16 00:00:00,session_start
1688,2024-01-17 00:00:00,session_start
1688,2024-01-18 00:00:00,session_start
1688,2024-01-19 00:00:00,session_start
1688,2024-01-20 00:00:00,session_start
1688,2024-01-21 00:00:00,session_start
1688,2024-01-22 00:00:00,session_start
1688,2024-01-23 00:00:00,session_start
1688,2024-01-24 00:00:00,session_start
1689,2024-01-29 00:00:00,session_start
1689,2024-01-30 00:00:00,session_start
1689,2024-01-31 00:00:00,session_start
1689,2024-02-01 00:00:00,session_start
1689,2024-02-02 00:00:00,session_start
1690,2024-01-19 00:00:00,session_start
1690,2024-01-20 00:00:00,session_start
1690,2024-01-21 00:00:00,session_start
1690,2024-01-22 00:00:00,session_start
1690,2024-01-23 00:00:00,session_start
1690,2024-01-24 00:00:00,session_start
1690,2024-01-25 00:00:00,session_start
1690,2024-01-26 00:00:00,session_start
1690,2024-01-27 00:00:00,session_start
1691,2024-01-04 00:00:00,session_start
1691,2024-01-05 00:00:00,session_start
1691,2024-01-06 00:00:00,session_start
1691,2024-01-07 00:00:00,session_start
1691,2024-01-08 00:00:00,session_start
1691,2024-01-09 00:00:00,session_start
1692,2024-01-29 00:00:00,session_start
1692,2024-01-30 00:00:00,session_start
1692,2024-01-31 00:00:00,session_start
1692,2024-02-01 00:00:00,session_start
1692,2024-02-02 00:00:00,session_start
1692,2024-02-03 00:00:00,session_start
1692,2024-02-04 00:00:00,session_start
1692,2024-02-05 00:00:00,session_start
1693,2024-01-28 00:00:00,session_start
1693,2024-01-29 00:00:00,session_start
1693,2024-01-30 00:00:00,session_start
1693,2024-01-31 00:00:00,session_start
1693,2024-02-01 00:00:00,session_start
1694,2024-01-18 00:00:00,session_start
1694,2024-01-19 00:00:00,session_start
1694,2024-01-20 00:00:00,session_start
1695,2024-01-02 00:00:00,session_start
1695,2024-01-03 00:00:00,session_start
1695,2024-01-04 00:00:00,session_start
1695,2024-01-05 00:00:00,session_start
1695,2024-01-06 00:00:00,session_start
1695,2024-01-07 00:00:00,session_start
1695,2024-01-08 00:00:00,session_start
1695,2024-01-09 00:00:00,session_start
